date,topic,title,date_dt,month,weekday,title_length
2026/06/09,Силовые структуры,Следствие занялось стоившим жизни россиянам взрывом на химическом производстве Петербурга,2026-06-09,2026-06,Tuesday,89
2026/06/09,Культура,Александр Петров высказался об отъезде из России,2026-06-09,2026-06,Tuesday,48
2026/06/09,Экономика,Мировой энергорынок столкнулся с новой угрозой на Ближнем Востоке,2026-06-09,2026-06,Tuesday,65
2026/06/09,Наука и техника,Перечислены неожиданные проблемы игровых компьютеров,2026-06-09,2026-06,Tuesday,52
2026/06/09,Россия,В России назвали условия для возобновления переговоров с Киевом,2026-06-09,2026-06,Tuesday,63
2026/06/09,Россия,В России отреагировали на заявление Зеленского Абрамовичу об отказе Киева уступать Донбасс,2026-06-09,2026-06,Tuesday,90
2026/06/09,Экономика,Москвичам предрекли жаркий прогноз на выходные,2026-06-09,2026-06,Tuesday,46
2026/06/09,Силовые структуры,Следователи раскрыли расстрелявшего на улице россиянина велосипедиста,2026-06-09,2026-06,Tuesday,69
2026/06/09,Ценности,Бывшая невеста Лепса рассказала о знакомстве с новым возлюбленным,2026-06-09,2026-06,Tuesday,65
2026/06/09,Экономика,«Рамблер» рассказал о роли культурного кода в развитии отечественного ИИ,2026-06-09,2026-06,Tuesday,72
2026/06/09,Россия,Раскрыты подробности массированной атаки ВСУ на Севастополь,2026-06-09,2026-06,Tuesday,59
2026/06/09,Спорт,Лучшего судью Африки не пустили в США для работы на ЧМ-2026,2026-06-09,2026-06,Tuesday,59
2026/06/09,Бывший СССР,В МИД России назвали Украину криминальной империей,2026-06-09,2026-06,Tuesday,50
2026/06/09,Бывший СССР,Пашинян задумал еще один способ сблизиться с ЕС,2026-06-09,2026-06,Tuesday,47
2026/06/09,Путешествия,"Испанец описал одну особенность жизни в России словами «не мог поверить, что это возможно»",2026-06-09,2026-06,Tuesday,90
2026/06/09,Авто,Ушедший из России бренд объявил отзыв более миллиона машин по всему миру,2026-06-09,2026-06,Tuesday,72
2026/06/09,Наука и техника,Точность российских умных бомб показали со спутника,2026-06-09,2026-06,Tuesday,51
2026/06/09,Бывший СССР,Российские войска атаковали объекты в нескольких регионах Украины. Под удар попал стратегически важный мост в Одесской области,2026-06-09,2026-06,Tuesday,126
2026/06/09,Мир,В Кремле отреагировали на разговор Зеленского с Уиткоффом и Кушнером,2026-06-09,2026-06,Tuesday,68
2026/06/09,Мир,В Кремле высказались о разговоре Путина и Трампа,2026-06-09,2026-06,Tuesday,48
2026/06/09,Культура,Валерия раскрыла секрет долгого брака с Пригожиным,2026-06-09,2026-06,Tuesday,50
2026/06/09,Силовые структуры,На просьбу осужденного за двойную расправу пасынка Намина отреагировали в суде,2026-06-09,2026-06,Tuesday,78
